"theta","tau"
1.154,0.238383952471448
1.155,0.238479309139233
1.156,0.23857458488514
1.157,0.23866977982205
1.158,0.238764894062621
1.159,0.238859927719286
1.16,0.238954880904257
1.161,0.239049753729525
1.162,0.239144546306859
1.163,0.239239258747806
1.164,0.239333891163695
1.165,0.239428443665634
1.166,0.239522916364513
1.167,0.239617309371004
1.168,0.23971162279556
1.169,0.239805856748416
1.17,0.239900011339594
1.171,0.239994086678895
1.172,0.240088082875908
1.173,0.240182000040006
1.174,0.240275838280346
1.175,0.240369597705874
1.176,0.240463278425319
1.177,0.240556880547201
1.178,0.240650404179824
1.179,0.240743849431284
1.18,0.240837216409463
1.181,0.240930505222032
1.182,0.241023715976455
1.183,0.241116848779983
1.184,0.241209903739661
1.185,0.241302880962323
1.186,0.241395780554596
1.187,0.241488602622899
1.188,0.241581347273445
1.189,0.24167401461224
1.19,0.241766604745085
1.191,0.241859117777574
1.192,0.241951553815097
1.193,0.24204391296284
1.194,0.242136195325785
1.195,0.242228401008711
1.196,0.242320530116193
1.197,0.242412582752606
1.198,0.242504559022121
1.199,0.242596459028708
1.2,0.242688282876138
1.201,0.24278003066798
1.202,0.242871702507605
1.203,0.242963298498183
1.204,0.243054818742687
1.205,0.243146263343889
1.206,0.243237632404367
1.207,0.2433289260265
1.208,0.243420144312469
1.209,0.243511287364261
1.21,0.243602355283667
1.211,0.24369334817228
1.212,0.243784266131502
1.213,0.243875109262539
1.214,0.243965877666403
1.215,0.244056571443913
1.216,0.244147190695696
1.217,0.244237735522185
1.218,0.244328206023622
1.219,0.244418602300059
1.22,0.244508924451354
1.221,0.244599172577178
1.222,0.244689346777011
1.223,0.244779447150141
1.224,0.244869473795671
1.225,0.244959426812512
1.226,0.24504930629939
1.227,0.245139112354841
1.228,0.245228845077216
1.229,0.245318504564677
1.23,0.245408090915201
1.231,0.24549760422658
1.232,0.24558704459642
1.233,0.245676412122142
1.234,0.245765706900983
1.235,0.245854929029996
1.236,0.24594407860605
1.237,0.246033155725833
1.238,0.246122160485848
1.239,0.246211092982416
1.24,0.24629995331168
1.241,0.246388741569597
1.242,0.246477457851946
1.243,0.246566102254325
1.244,0.246654674872153
1.245,0.246743175800669
1.246,0.246831605134932
1.247,0.246919962969823
1.248,0.247008249400047
1.249,0.247096464520128
1.25,0.247184608424416
1.251,0.247272681207082
1.252,0.247360682962121
1.253,0.247448613783352
1.254,0.24753647376442
1.255,0.247624262998794
1.256,0.247711981579767
1.257,0.24779962960046
1.258,0.247887207153819
1.259,0.247974714332617
1.26,0.248062151229454
1.261,0.248149517936757
1.262,0.248236814546782
1.263,0.248324041151612
1.264,0.248411197843161
1.265,0.248498284713169
1.266,0.248585301853207
1.267,0.248672249354678
1.268,0.248759127308812
1.269,0.248845935806672
1.27,0.248932674939152
1.271,0.249019344796976
1.272,0.249105945470703
1.273,0.249192477050722
1.274,0.249278939627255
1.275,0.249365333290358
1.276,0.249451658129921
1.277,0.249537914235668
1.278,0.249624101697157
1.279,0.249710220603779
1.28,0.249796271044765
1.281,0.249882253109176
1.282,0.249968166885914
1.283,0.250054012463715
1.284,0.250139789931151
1.285,0.250225499376633
1.286,0.250311140888409
1.287,0.250396714554565
1.288,0.250482220463026
1.289,0.250567658701554
1.29,0.250653029357752
1.291,0.250738332519062
1.292,0.250823568272766
1.293,0.250908736705985
1.294,0.250993837905683
1.295,0.251078871958663
1.296,0.251163838951572
1.297,0.251248738970895
1.298,0.251333572102964
1.299,0.251418338433949
1.3,0.251503038049866
1.301,0.251587671036572
1.302,0.251672237479772
1.303,0.251756737465009
1.304,0.251841171077675
1.305,0.251925538403006
1.306,0.252009839526082
1.307,0.252094074531828
1.308,0.252178243505018
1.309,0.25226234653027
1.31,0.252346383692049
1.311,0.252430355074667
1.312,0.252514260762283
1.313,0.252598100838904
1.314,0.252681875388387
1.315,0.252765584494434
1.316,0.252849228240598
1.317,0.252932806710281
1.318,0.253016319986734
1.319,0.253099768153059
1.32,0.253183151292206
1.321,0.253266469486979
1.322,0.253349722820029
1.323,0.25343291137386
1.324,0.25351603523083
1.325,0.253599094473145
1.326,0.253682089182866
1.327,0.253765019441905
1.328,0.253847885332029
1.329,0.253930686934857
1.33,0.254013424331861
1.331,0.254096097604369
1.332,0.254178706833562
1.333,0.254261252100476
1.334,0.254343733486003
1.335,0.254426151070889
1.336,0.254508504935736
1.337,0.254590795161003
1.338,0.254673021827006
1.339,0.254755185013914
1.34,0.254837284801758
1.341,0.254919321270424
1.342,0.255001294499654
1.343,0.255083204569052
1.344,0.255165051558078
1.345,0.255246835546051
1.346,0.255328556612149
1.347,0.25541021483541
1.348,0.255491810294731
1.349,0.255573343068869
1.35,0.255654813236443
1.351,0.255736220875931
1.352,0.255817566065671
1.353,0.255898848883866
1.354,0.255980069408578
1.355,0.25606122771773
1.356,0.256142323889111
1.357,0.256223358000368
1.358,0.256304330129015
1.359,0.256385240352427
1.36,0.256466088747843
1.361,0.256546875392366
1.362,0.256627600362964
1.363,0.256708263736467
1.364,0.256788865589572
1.365,0.256869405998842
1.366,0.256949885040702
1.367,0.257030302791446
1.368,0.257110659327233
1.369,0.257190954724087
1.37,0.257271189057901
1.371,0.257351362404433
1.372,0.25743147483931
1.373,0.257511526438024
1.374,0.257591517275937
1.375,0.25767144742828
1.376,0.25775131697015
1.377,0.257831125976514
1.378,0.257910874522208
1.379,0.257990562681938
1.38,0.258070190530278
1.381,0.258149758141673
1.382,0.258229265590439
1.383,0.258308712950762
1.384,0.258388100296698
1.385,0.258467427702175
1.386,0.258546695240993
1.387,0.258625902986822
1.388,0.258705051013204
1.389,0.258784139393557
1.39,0.258863168201167
1.391,0.258942137509195
1.392,0.259021047390675
1.393,0.259099897918515
1.394,0.259178689165496
1.395,0.259257421204272
1.396,0.259336094107375
1.397,0.259414707947206
1.398,0.259493262796046
1.399,0.259571758726049
1.4,0.259650195809245
1.401,0.259728574117538
1.402,0.25980689372271
1.403,0.259885154696418
1.404,0.259963357110197
1.405,0.260041501035458
1.406,0.260119586543489
1.407,0.260197613705455
1.408,0.2602755825924
1.409,0.260353493275245
1.41,0.260431345824788
1.411,0.260509140311708
1.412,0.260586876806562
1.413,0.260664555379784
1.414,0.260742176101691
1.415,0.260819739042475
1.416,0.260897244272213
1.417,0.260974691860857
1.418,0.261052081878243
1.419,0.261129414394086
1.42,0.261206689477983
1.421,0.26128390719941
1.422,0.261361067627728
1.423,0.261438170832176
1.424,0.261515216881877
1.425,0.261592205845836
1.426,0.26166913779294
1.427,0.261746012791959
1.428,0.261822830911546
1.429,0.261899592220238
1.43,0.261976296786454
1.431,0.262052944678499
1.432,0.262129535964558
1.433,0.262206070712705
1.434,0.262282548990897
1.435,0.262358970866973
1.436,0.262435336408661
1.437,0.262511645683572
1.438,0.262587898759204
1.439,0.262664095702939
1.44,0.262740236582047
1.441,0.262816321463683
1.442,0.262892350414889
1.443,0.262968323502594
1.444,0.263044240793614
1.445,0.263120102354652
1.446,0.263195908252299
1.447,0.263271658553033
1.448,0.263347353323221
1.449,0.263422992629118
1.45,0.263498576536868
1.451,0.263574105112503
1.452,0.263649578421944
1.453,0.263724996531002
1.454,0.263800359505377
1.455,0.263875667410659
1.456,0.263950920312327
1.457,0.264026118275753
1.458,0.264101261366196
1.459,0.264176349648808
1.46,0.264251383188632
1.461,0.2643263620506
1.462,0.264401286299538
1.463,0.264476156000163
1.464,0.264550971217083
1.465,0.264625732014799
1.466,0.264700438457703
1.467,0.264775090610082
1.468,0.264849688536113
1.469,0.26492423229987
1.47,0.264998721965316
1.471,0.26507315759631
1.472,0.265147539256604
1.473,0.265221867009845
1.474,0.265296140919572
1.475,0.265370361049222
1.476,0.265444527462123
1.477,0.2655186402215
1.478,0.265592699390473
1.479,0.265666705032056
1.48,0.265740657209161
1.481,0.265814555984593
1.482,0.265888401421056
1.483,0.265962193581148
1.484,0.266035932527365
1.485,0.266109618322098
1.486,0.266183251027636
1.487,0.266256830706166
1.488,0.26633035741977
1.489,0.266403831230431
1.49,0.266477252200026
1.491,0.266550620390333
1.492,0.266623935863027
1.493,0.266697198679682
1.494,0.266770408901769
1.495,0.266843566590661
1.496,0.266916671807627
1.497,0.266989724613838
1.498,0.267062725070363
1.499,0.26713567323817
1.5,0.267208569178129
1.501,0.267281412951009
1.502,0.26735420461748
1.503,0.267426944238113
1.504,0.267499631873377
1.505,0.267572267583646
1.506,0.267644851429193
1.507,0.267717383470192
1.508,0.267789863766721
1.509,0.267862292378758
1.51,0.267934669366184
1.511,0.268006994788781
1.512,0.268079268706234
1.513,0.268151491178133
1.514,0.268223662263968
1.515,0.268295782023133
1.516,0.268367850514927
1.517,0.268439867798548
1.518,0.268511833933104
1.519,0.268583748977602
1.52,0.268655612990955
1.521,0.268727426031982
1.522,0.268799188159403
1.523,0.268870899431844
1.524,0.268942559907839
1.525,0.269014169645823
1.526,0.269085728704139
1.527,0.269157237141033
1.528,0.269228695014661
1.529,0.26930010238308
1.53,0.269371459304257
1.531,0.269442765836063
1.532,0.269514022036277
1.533,0.269585227962583
1.534,0.269656383672575
1.535,0.269727489223752
1.536,0.269798544673519
1.537,0.269869550079191
1.538,0.269940505497989
1.539,0.270011410987045
1.54,0.270082266603395
1.541,0.270153072403985
1.542,0.27022382844567
1.543,0.270294534785214
1.544,0.270365191479289
1.545,0.270435798584476
1.546,0.270506356157265
1.547,0.270576864254057
1.548,0.270647322931161
1.549,0.270717732244796
1.55,0.270788092251091
1.551,0.270858403006088
1.552,0.270928664565734
1.553,0.270998876985892
1.554,0.271069040322331
1.555,0.271139154630736
1.556,0.271209219966698
1.557,0.271279236385722
1.558,0.271349203943225
1.559,0.271419122694535
1.56,0.271488992694891
1.561,0.271558813999445
1.562,0.271628586663261
1.563,0.271698310741316
1.564,0.271767986288497
1.565,0.271837613359608
1.566,0.271907192009362
1.567,0.271976722292387
1.568,0.272046204263226
1.569,0.272115637976331
1.57,0.272185023486072
1.571,0.272254360846731
1.572,0.272323650112503
1.573,0.272392891337499
1.574,0.272462084575744
1.575,0.272531229881177
1.576,0.272600327307651
1.577,0.272669376908937
1.578,0.272738378738717
1.579,0.272807332850592
1.58,0.272876239298074
1.581,0.272945098134596
1.582,0.273013909413502
1.583,0.273082673188055
1.584,0.273151389511433
1.585,0.27322005843673
1.586,0.273288680016956
1.587,0.27335725430504
1.588,0.273425781353826
1.589,0.273494261216074
1.59,0.273562693944463
1.591,0.273631079591589
1.592,0.273699418209965
1.593,0.273767709852021
1.594,0.273835954570107
1.595,0.273904152416488
1.596,0.27397230344335
1.597,0.274040407702795
1.598,0.274108465246845
1.599,0.27417647612744
1.6,0.274244440396439
1.601,0.27431235810562
1.602,0.274380229306681
1.603,0.274448054051236
1.604,0.274515832390824
1.605,0.274583564376898
1.606,0.274651250060834
1.607,0.274718889493927
1.608,0.274786482727394
1.609,0.274854029812368
1.61,0.274921530799907
1.611,0.274988985740988
1.612,0.275056394686507
1.613,0.275123757687283
1.614,0.275191074794055
1.615,0.275258346057485
1.616,0.275325571528154
1.617,0.275392751256566
1.618,0.275459885293147
1.619,0.275526973688243
1.62,0.275594016492124
1.621,0.275661013754981
1.622,0.275727965526929
1.623,0.275794871858004
1.624,0.275861732798164
1.625,0.275928548397292
1.626,0.275995318705192
1.627,0.276062043771592
1.628,0.276128723646144
1.629,0.276195358378422
1.63,0.276261948017924
1.631,0.276328492614072
1.632,0.276394992216212
1.633,0.276461446873615
1.634,0.276527856635473
1.635,0.276594221550906
1.636,0.276660541668956
1.637,0.276726817038591
1.638,0.276793047708703
1.639,0.27685923372811
1.64,0.276925375145554
1.641,0.276991472009703
1.642,0.277057524369149
1.643,0.277123532272412
1.644,0.277189495767936
1.645,0.277255414904091
1.646,0.277321289729173
1.647,0.277387120291404
1.648,0.277452906638932
1.649,0.277518648819834
1.65,0.27758434688211
1.651,0.277650000873689
1.652,0.277715610842426
1.653,0.277781176836103
1.654,0.277846698902429
1.655,0.277912177089041
1.656,0.277977611443503
1.657,0.278043002013307
1.658,0.278108348845872
1.659,0.278173651988546
1.66,0.278238911488603
1.661,0.278304127393247
1.662,0.27836929974961
1.663,0.278434428604751
1.664,0.278499514005661
1.665,0.278564555999256
1.666,0.278629554632382
1.667,0.278694509951815
1.668,0.27875942200426
1.669,0.27882429083635
1.67,0.278889116494648
1.671,0.278953899025648
1.672,0.279018638475771
1.673,0.27908333489137
1.674,0.279147988318727
1.675,0.279212598804055
1.676,0.279277166393496
1.677,0.279341691133123
1.678,0.27940617306894
1.679,0.279470612246881
1.68,0.279535008712811
1.681,0.279599362512526
1.682,0.279663673691753
1.683,0.27972794229615
1.684,0.279792168371307
1.685,0.279856351962744
1.686,0.279920493115915
1.687,0.279984591876203
1.688,0.280048648288925
1.689,0.280112662399329
1.69,0.280176634252595
1.691,0.280240563893836
1.692,0.280304451368098
1.693,0.280368296720356
1.694,0.280432099995522
1.695,0.280495861238439
1.696,0.280559580493883
1.697,0.280623257806562
1.698,0.280686893221119
1.699,0.280750486782128
1.7,0.2808140385341
1.701,0.280877548521476
1.702,0.280941016788634
1.703,0.281004443379881
1.704,0.281067828339463
1.705,0.281131171711558
1.706,0.281194473540277
1.707,0.281257733869668
1.708,0.281320952743712
1.709,0.281384130206323
1.71,0.281447266301353
1.711,0.281510361072586
1.712,0.281573414563744
1.713,0.28163642681848
1.714,0.281699397880386
1.715,0.281762327792988
1.716,0.281825216599746
1.717,0.281888064344057
1.718,0.281950871069255
1.719,0.282013636818607
1.72,0.282076361635319
1.721,0.28213904556253
1.722,0.282201688643317
1.723,0.282264290920693
1.724,0.282326852437608
1.725,0.282389373236948
1.726,0.282451853361536
1.727,0.28251429285413
1.728,0.282576691757428
1.729,0.282639050114064
1.73,0.282701367966607
1.731,0.282763645357567
1.732,0.282825882329388
1.733,0.282888078924454
1.734,0.282950235185085
1.735,0.28301235115354
1.736,0.283074426872015
1.737,0.283136462382645
1.738,0.283198457727501
1.739,0.283260412948596
1.74,0.283322328087877
1.741,0.283384203187233
1.742,0.28344603828849
1.743,0.283507833433412
1.744,0.283569588663704
1.745,0.283631304021008
1.746,0.283692979546906
1.747,0.283754615282919
1.748,0.283816211270507
1.749,0.283877767551071
1.75,0.283939284165949
1.751,0.28400076115642
1.752,0.284062198563702
1.753,0.284123596428955
1.754,0.284184954793277
1.755,0.284246273697706
1.756,0.284307553183222
1.757,0.284368793290743
1.758,0.284429994061129
1.759,0.28449115553518
1.76,0.284552277753637
1.761,0.284613360757181
1.762,0.284674404586435
1.763,0.284735409281963
1.764,0.284796374884269
1.765,0.284857301433798
1.766,0.284918188970939
1.767,0.284979037536019
1.768,0.285039847169308
1.769,0.285100617911019
1.77,0.285161349801305
1.771,0.285222042880261
1.772,0.285282697187925
1.773,0.285343312764277
1.774,0.285403889649237
1.775,0.285464427882671
1.776,0.285524927504384
1.777,0.285585388554126
1.778,0.285645811071588
1.779,0.285706195096405
1.78,0.285766540668154
1.781,0.285826847826355
1.782,0.285887116610472
1.783,0.28594734705991
1.784,0.28600753921402
1.785,0.286067693112095
1.786,0.286127808793371
1.787,0.286187886297029
1.788,0.286247925662192
1.789,0.286307926927929
1.79,0.28636789013325
1.791,0.286427815317112
1.792,0.286487702518415
1.793,0.286547551776001
1.794,0.28660736312866
1.795,0.286667136615125
1.796,0.286726872274073
1.797,0.286786570144124
1.798,0.286846230263848
1.799,0.286905852671754
1.8,0.286965437406299
1.801,0.287024984505885
1.802,0.287084494008859
1.803,0.287143965953512
1.804,0.287203400378082
1.805,0.28726279732075
1.806,0.287322156819647
1.807,0.287381478912845
1.808,0.287440763638365
1.809,0.287500011034171
1.81,0.287559221138175
1.811,0.287618393988235
1.812,0.287677529622155
1.813,0.287736628077684
1.814,0.287795689392519
1.815,0.287854713604303
1.816,0.287913700750624
1.817,0.287972650869019
1.818,0.288031563996971
1.819,0.288090440171909
1.82,0.28814927943121
1.821,0.288208081812197
1.822,0.28826684735214
1.823,0.288325576088258
1.824,0.288384268057717
1.825,0.288442923297628
1.826,0.288501541845052
1.827,0.288560123736996
1.828,0.288618669010417
1.829,0.288677177702218
1.83,0.288735649849249
1.831,0.288794085488311
1.832,0.28885248465615
1.833,0.288910847389462
1.834,0.288969173724891
1.835,0.289027463699029
1.836,0.289085717348417
1.837,0.289143934709544
1.838,0.289202115818848
1.839,0.289260260712715
1.84,0.289318369427483
1.841,0.289376441999433
1.842,0.289434478464802
1.843,0.28949247885977
1.844,0.28955044322047
1.845,0.289608371582983
1.846,0.28966626398334
1.847,0.28972412045752
1.848,0.289781941041455
1.849,0.289839725771022
1.85,0.289897474682051
1.851,0.289955187810321
1.852,0.290012865191561
1.853,0.290070506861451
1.854,0.290128112855618
1.855,0.290185683209644
1.856,0.290243217959056
1.857,0.290300717139336
1.858,0.290358180785915
1.859,0.290415608934173
1.86,0.290473001619441
1.861,0.290530358877004
1.862,0.290587680742094
1.863,0.290644967249896
1.864,0.290702218435546
1.865,0.290759434334129
1.866,0.290816614980683
1.867,0.290873760410199
1.868,0.290930870657616
1.869,0.290987945757826
1.87,0.291044985745673
1.871,0.291101990655952
1.872,0.29115896052341
1.873,0.291215895382745
1.874,0.291272795268608
1.875,0.291329660215603
1.876,0.291386490258282
1.877,0.291443285431154
1.878,0.291500045768678
1.879,0.291556771305264
1.88,0.291613462075277
1.881,0.291670118113033
1.882,0.291726739452801
1.883,0.291783326128803
1.884,0.291839878175214
1.885,0.291896395626159
1.886,0.29195287851572
1.887,0.29200932687793
1.888,0.292065740746775
1.889,0.292122120156194
1.89,0.29217846514008
1.891,0.29223477573228
